Data Source,Indicadores del desarrollo mundial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,20/07/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Comoras,COM,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,50.00,50.00,40.00,40.00,50.00,40.00,40.00,40.00,40.00,40.00,50.00,40.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,,
Cabo Verde,CPV,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.00,60.00,80.00,80.00,60.00,80.00,50.00,60.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,90.00,100.00,60.00,60.00,70.00,70.00,70.00,70.00,60.00,60.00,60.00,,
Costa Rica,CRI,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.00,1690.00,1700.00,1670.00,1640.00,1540.00,1770.00,1820.00,1860.00,1660.00,1560.00,1450.00,1440.00,1560.00,1460.00,1530.00,1550.00,1650.00,1730.00,1520.00,1640.00,1860.00,1800.00,1830.00,1750.00,1810.00,1950.00,1910.00,1960.00,1960.00,,
Estados pequeos del Caribe,CSS,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820.00,1870.00,1880.00,1870.00,1870.00,1990.00,2050.00,2070.00,2060.00,2120.00,2110.00,2110.00,2200.00,2320.00,2360.00,2210.00,2170.00,2150.00,2290.00,2250.00,2270.00,2270.00,2340.00,2410.00,2430.00,2470.00,2420.00,2370.00,2440.00,2460.00,,
Cuba,CUB,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6440.00,5880.00,5410.00,4550.00,4070.00,3990.00,3970.00,4090.00,3950.00,3750.00,3710.00,3870.00,3570.00,3330.00,3420.00,3190.00,3350.00,3430.00,3480.00,3370.00,3410.00,3630.00,3560.00,3670.00,3860.00,3760.00,3630.00,3620.00,3540.00,3560.00,,
Curacao,CUW,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Islas Caimán,CYM,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chipre,CYP,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.00,320.00,370.00,370.00,370.00,370.00,380.00,360.00,370.00,370.00,360.00,380.00,400.00,400.00,390.00,360.00,360.00,370.00,360.00,380.00,390.00,380.00,380.00,340.00,340.00,350.00,350.00,360.00,360.00,370.00,,
República Checa,CZE,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8020.00,6110.00,5950.00,5370.00,5550.00,5530.00,5750.00,5490.00,5410.00,5130.00,5530.00,5870.00,4900.00,4980.00,5190.00,5090.00,4960.00,4990.00,4920.00,4690.00,4550.00,4710.00,5140.00,4980.00,5100.00,5550.00,5580.00,5280.00,5140.00,5320.00,,
Alemania,DEU,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65350.00,64270.00,64290.00,61230.00,64690.00,62780.00,64000.00,61480.00,48790.00,45320.00,43660.00,45320.00,45120.00,44900.00,46230.00,44480.00,43050.00,46710.00,44390.00,44590.00,37560.00,36010.00,36100.00,36730.00,37620.00,36740.00,36070.00,34980.00,33120.00,34120.00,,
Djibouti,DJI,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.00,200.00,200.00,200.00,210.00,220.00,230.00,240.00,240.00,250.00,250.00,250.00,250.00,250.00,250.00,260.00,250.00,250.00,250.00,250.00,260.00,260.00,260.00,260.00,260.00,260.00,260.00,260.00,260.00,260.00,,
Dominica,DMA,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.00,30.00,30.00,30.00,30.00,30.00,20.00,20.00,20.00,30.00,30.00,30.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,,
Dinamarca,DNK,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7300.00,7170.00,6700.00,6740.00,6640.00,6640.00,6590.00,6580.00,6400.00,6440.00,6440.00,6260.00,6100.00,6250.00,5540.00,5430.00,5380.00,5350.00,5360.00,5070.00,4980.00,4970.00,5000.00,4910.00,5090.00,5260.00,5240.00,5250.00,4880.00,5170.00,,
República Dominicana,DOM,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.00,2060.00,2020.00,2040.00,2090.00,2120.00,2210.00,2280.00,2270.00,2070.00,2010.00,2150.00,2440.00,2330.00,2530.00,2540.00,2700.00,2890.00,2840.00,2910.00,3040.00,3020.00,2930.00,2940.00,2980.00,3120.00,3200.00,3270.00,3410.00,3340.00,,
Argelia,DZA,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5070.00,4860.00,4830.00,4740.00,4330.00,4240.00,4340.00,4210.00,4790.00,4720.00,7480.00,7640.00,7460.00,7710.00,8390.00,7770.00,8130.00,8160.00,7870.00,8470.00,8730.00,9350.00,10330.00,10910.00,11700.00,12310.00,12300.00,12300.00,12510.00,12610.00,,
Asia oriental y el Pacífico (excluido altos ingresos),EAP,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427860.00,437090.00,447130.00,440800.00,459050.00,505080.00,535490.00,505880.00,517180.00,533820.00,530580.00,531560.00,554730.00,564810.00,585780.00,596230.00,611970.00,628480.00,643340.00,665290.00,678370.00,689980.00,707040.00,721690.00,736940.00,753920.00,760410.00,768200.00,766430.00,776010.00,,
inicial del dividendo demográfico,EAR,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556650.00,558440.00,568330.00,568710.00,577990.00,593640.00,610960.00,622540.00,637720.00,644130.00,651270.00,658980.00,662600.00,677500.00,695650.00,717800.00,742150.00,762790.00,774760.00,788290.00,810450.00,829510.00,830900.00,838950.00,842680.00,850880.00,867280.00,893700.00,901870.00,907130.00,,
Asia oriental y el Pacífico,EAS,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556840.00,565940.00,579200.00,574310.00,596400.00,644930.00,670930.00,642000.00,655870.00,684730.00,693230.00,701360.00,717540.00,690720.00,737660.00,723250.00,756660.00,758750.00,756360.00,781210.00,783060.00,847600.00,864180.00,836240.00,864230.00,878030.00,870530.00,901190.00,897230.00,891070.00,,
Europa y Asia central (excluido altos ingresos),ECA,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255380.00,240620.00,216340.00,200810.00,179640.00,169460.00,160760.00,157150.00,149290.00,144650.00,145060.00,147000.00,153270.00,150910.00,149230.00,150540.00,154110.00,154730.00,160760.00,160760.00,160980.00,167380.00,167980.00,172830.00,175620.00,176190.00,182690.00,186730.00,185370.00,189900.00,,
Europa y Asia central,ECS,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646510.00,616170.00,576560.00,553820.00,537090.00,523670.00,524480.00,515320.00,485680.00,461230.00,457580.00,457220.00,456890.00,453670.00,454820.00,449210.00,442150.00,446460.00,438710.00,421720.00,415260.00,413860.00,413790.00,418750.00,424120.00,426140.00,430420.00,435510.00,428670.00,435040.00,,
Ecuador,ECU,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3680.00,3820.00,3960.00,4090.00,4210.00,4280.00,4550.00,4910.00,4720.00,4370.00,4100.00,5340.00,4840.00,4770.00,4980.00,4770.00,4870.00,4600.00,4980.00,5220.00,5490.00,5570.00,5430.00,5400.00,5330.00,4850.00,4940.00,5020.00,5140.00,5160.00,,
Egipto República Árabe de,EGY,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12480.00,13330.00,13500.00,14480.00,13820.00,15730.00,16410.00,16340.00,17190.00,17600.00,18650.00,18920.00,19630.00,20050.00,21240.00,21060.00,21580.00,21920.00,22990.00,23720.00,24150.00,24190.00,23260.00,22750.00,22320.00,22370.00,22900.00,22830.00,22590.00,23320.00,,
Zona del Euro,EMU,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248150.00,244260.00,237870.00,234300.00,238570.00,237420.00,244690.00,240000.00,221990.00,213100.00,208250.00,207630.00,206470.00,204870.00,204580.00,198560.00,189950.00,193320.00,182110.00,174390.00,165880.00,159170.00,159300.00,160520.00,162720.00,163000.00,160010.00,160360.00,155590.00,156460.00,,
Eritrea,ERI,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.00,1220.00,1280.00,1050.00,1080.00,1100.00,1270.00,1450.00,1530.00,1570.00,1630.00,1480.00,1450.00,1490.00,1500.00,1550.00,1480.00,1600.00,1590.00,1600.00,1550.00,1630.00,1630.00,1650.00,1660.00,1670.00,1690.00,1690.00,1710.00,1710.00,,
España,ESP,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22210.00,21450.00,19880.00,20360.00,20980.00,20680.00,22750.00,22360.00,23690.00,23660.00,23760.00,23370.00,23010.00,24010.00,23290.00,21920.00,22280.00,22850.00,20580.00,20230.00,20700.00,19650.00,19000.00,19560.00,20360.00,20490.00,20280.00,20690.00,20420.00,20060.00,,
Estonia,EST,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940.00,1820.00,1570.00,1430.00,1290.00,1230.00,1200.00,1190.00,1220.00,1200.00,1220.00,1200.00,1190.00,1230.00,1250.00,1230.00,1230.00,1280.00,1340.00,1280.00,1310.00,1320.00,1350.00,1370.00,1400.00,1420.00,1360.00,1400.00,1390.00,1400.00,,
Etiopía,ETH,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23620.00,23630.00,24160.00,21640.00,21920.00,22120.00,23380.00,23890.00,26100.00,25940.00,24600.00,25450.00,29030.00,27810.00,28740.00,30140.00,31590.00,35170.00,36140.00,37780.00,39490.00,38930.00,41030.00,41760.00,43380.00,44490.00,46190.00,47230.00,47450.00,47720.00,,
Unión Europea,EUU,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333050.00,317350.00,306020.00,301960.00,305770.00,304000.00,312720.00,307630.00,285470.00,275010.00,272590.00,271960.00,267680.00,267490.00,269160.00,262870.00,252860.00,257110.00,244030.00,229990.00,222810.00,216680.00,215550.00,215990.00,217800.00,219520.00,217540.00,218370.00,213200.00,214790.00,,
Frágiles y situaciones de conflicto afectados,FCS,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191500.00,192800.00,196930.00,198250.00,261390.00,264300.00,269240.00,272610.00,284290.00,285270.00,290930.00,286180.00,297650.00,305090.00,309540.00,320400.00,319200.00,326090.00,331910.00,332420.00,338570.00,340760.00,349250.00,354920.00,358520.00,361630.00,373620.00,376270.00,382260.00,381040.00,,
Finlandia,FIN,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6500.00,5920.00,5740.00,5830.00,6020.00,6000.00,6000.00,6040.00,5890.00,5900.00,5960.00,5860.00,6050.00,6070.00,6230.00,6440.00,6120.00,6310.00,6640.00,5520.00,5190.00,4750.00,4780.00,4880.00,4980.00,4960.00,4880.00,4910.00,4940.00,5010.00,,
Fiji,FJI,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.00,330.00,330.00,360.00,370.00,390.00,390.00,390.00,380.00,360.00,340.00,360.00,370.00,330.00,360.00,350.00,340.00,340.00,350.00,330.00,330.00,330.00,340.00,340.00,160.00,180.00,170.00,190.00,180.00,210.00,,
Francia,FRA,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61290.00,61750.00,59650.00,59890.00,60660.00,61490.00,63760.00,63120.00,55940.00,51220.00,49090.00,49840.00,47360.00,47220.00,44690.00,43510.00,42710.00,43790.00,41960.00,39760.00,38680.00,36730.00,37300.00,38280.00,38530.00,39150.00,37650.00,38620.00,38120.00,38260.00,,
Islas Feroe,FRO,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia (Estados Federados de),FSM,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,10.00,10.00,10.00,10.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,,
Gabón,GAB,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.00,330.00,340.00,340.00,340.00,340.00,290.00,310.00,320.00,330.00,330.00,330.00,370.00,410.00,470.00,460.00,510.00,530.00,590.00,540.00,580.00,560.00,530.00,630.00,570.00,600.00,620.00,640.00,580.00,640.00,,
Reino Unido,GBR,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58120.00,57220.00,51990.00,47970.00,48550.00,46850.00,47710.00,47070.00,46830.00,37060.00,36050.00,34650.00,32630.00,32230.00,33130.00,31970.00,30910.00,30950.00,30790.00,28480.00,29010.00,28050.00,27660.00,27670.00,28470.00,28360.00,28100.00,28370.00,28130.00,28370.00,,
Georgia,GEO,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2510.00,2290.00,2050.00,1750.00,1440.00,1360.00,1480.00,1550.00,1600.00,1740.00,1820.00,1610.00,1610.00,1580.00,1730.00,1890.00,1850.00,1800.00,1770.00,1810.00,1830.00,2070.00,2220.00,2410.00,2380.00,2270.00,2300.00,2190.00,2170.00,2160.00,,
Ghana,GHA,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3510.00,3590.00,3560.00,3590.00,3600.00,3620.00,3850.00,3910.00,4500.00,3910.00,4490.00,3880.00,3810.00,4160.00,3690.00,4650.00,4510.00,4260.00,4290.00,4140.00,4380.00,4780.00,4670.00,5050.00,4920.00,5180.00,5200.00,5530.00,5320.00,5370.00,,
Gibraltar,GIB,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2620.00,2690.00,2760.00,2850.00,2960.00,3060.00,2650.00,2680.00,3070.00,2820.00,3030.00,3500.00,3970.00,3900.00,3790.00,4390.00,4380.00,4420.00,4590.00,4580.00,4660.00,5020.00,5540.00,5530.00,5570.00,5490.00,6730.00,6480.00,6130.00,6670.00,,
Gambia,GMB,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.00,290.00,290.00,290.00,290.00,290.00,300.00,290.00,310.00,280.00,310.00,270.00,260.00,300.00,320.00,330.00,350.00,350.00,350.00,370.00,380.00,350.00,310.00,320.00,340.00,340.00,340.00,340.00,340.00,330.00,,
Guinea-Bissau,GNB,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.00,500.00,510.00,520.00,530.00,540.00,500.00,490.00,480.00,530.00,520.00,680.00,700.00,700.00,650.00,600.00,680.00,670.00,620.00,660.00,690.00,690.00,760.00,710.00,730.00,760.00,730.00,750.00,780.00,780.00,,
Guinea Ecuatorial,GNQ,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,10.00,10.00,10.00,10.00,10.00,20.00,20.00,20.00,20.00,20.00,20.00,30.00,30.00,30.00,30.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,,
Grecia,GRC,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7390.00,7160.00,7050.00,6590.00,6720.00,6530.00,6820.00,6520.00,6310.00,6330.00,6390.00,6120.00,6160.00,6190.00,5840.00,5680.00,5370.00,5240.00,5420.00,4960.00,5350.00,5900.00,5100.00,4800.00,4670.00,4490.00,4470.00,4530.00,4330.00,4270.00,,
Granada,GRD,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,,
Groenlandia,GRL,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2370.00,2530.00,2650.00,2780.00,2770.00,2830.00,2780.00,2850.00,2810.00,3020.00,3060.00,3150.00,3200.00,3480.00,3550.00,3760.00,3730.00,3860.00,3570.00,3930.00,4140.00,4370.00,4460.00,4520.00,4470.00,4690.00,4730.00,4800.00,4840.00,4920.00,,
Guam,GUM,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.00,650.00,640.00,650.00,640.00,720.00,740.00,770.00,770.00,800.00,760.00,770.00,800.00,840.00,930.00,830.00,830.00,840.00,900.00,850.00,890.00,850.00,900.00,940.00,910.00,960.00,890.00,840.00,970.00,930.00,,
Ingreso alto,HIC,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821620.00,805100.00,798930.00,796480.00,814130.00,816870.00,832060.00,819140.00,793480.00,781030.00,786100.00,785860.00,775060.00,745550.00,778820.00,750040.00,759120.00,760970.00,716010.00,690800.00,681070.00,738560.00,733420.00,694020.00,709920.00,706990.00,696520.00,720420.00,715910.00,698920.00,,
Hong Kong Región Administrativa Especial,HKG,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840.00,1900.00,1890.00,1850.00,1800.00,2110.00,1950.00,2150.00,2180.00,2170.00,2400.00,2290.00,1980.00,2430.00,2430.00,2670.00,2670.00,2650.00,2440.00,2570.00,2570.00,2860.00,2750.00,2920.00,2880.00,2840.00,3040.00,3070.00,3180.00,3150.00,,
Países pobres muy endeudados (PPME),HPC,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183650.00,186690.00,189430.00,190160.00,250970.00,254510.00,255220.00,257950.00,270790.00,269560.00,272690.00,267080.00,281020.00,293670.00,294450.00,308850.00,303360.00,311440.00,317330.00,316960.00,328630.00,329790.00,337330.00,344530.00,346990.00,353950.00,366410.00,365860.00,369440.00,373050.00,,
Croacia,HRV,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2940.00,2660.00,2770.00,2300.00,2340.00,2280.00,2260.00,2630.00,2120.00,2240.00,2390.00,2210.00,2400.00,2300.00,2640.00,2490.00,2920.00,3080.00,3420.00,2240.00,2500.00,2630.00,2330.00,1730.00,1700.00,1840.00,1610.00,1740.00,1740.00,1720.00,,
Haití,HTI,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.00,1030.00,1160.00,1110.00,1110.00,1130.00,1200.00,1230.00,1290.00,1290.00,1430.00,1430.00,1440.00,1450.00,1440.00,1450.00,1450.00,1470.00,1460.00,1480.00,1500.00,1510.00,1500.00,1510.00,1530.00,1550.00,1600.00,1600.00,1600.00,1600.00,,
Hungría,HUN,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9640.00,7570.00,5500.00,6140.00,6880.00,6110.00,7140.00,7020.00,6620.00,6600.00,6940.00,7460.00,6370.00,6280.00,7240.00,6940.00,6720.00,6190.00,5680.00,5150.00,5000.00,5290.00,5160.00,5550.00,5390.00,5370.00,5540.00,5570.00,5930.00,5700.00,,
Sólo BIRF,IBD,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186190.00,1180290.00,1174450.00,1159910.00,1166400.00,1212650.00,1238680.00,1215730.00,1235610.00,1249860.00,1253940.00,1273950.00,1309650.00,1333060.00,1376510.00,1402570.00,1433180.00,1472120.00,1491340.00,1503000.00,1554330.00,1583200.00,1595160.00,1612090.00,1630060.00,1647230.00,1669850.00,1702600.00,1694410.00,1715440.00,,
BIRF y la AIF,IBT,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504500.00,1502290.00,1501240.00,1488340.00,1560800.00,1615170.00,1645030.00,1629260.00,1665520.00,1682730.00,1692050.00,1705170.00,1757420.00,1798370.00,1845970.00,1892850.00,1921020.00,1976810.00,2006950.00,2023690.00,2086980.00,2123550.00,2144270.00,2173400.00,2198590.00,2224750.00,2266220.00,2304070.00,2305470.00,2329510.00,,
total de la AIF,IDA,Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),EN.ATM.NOXE.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318310.00,322000.00,326790.00,328430.00,394400.00,402520.00,406350.00,413530.00,429910.00,432870.00,438110.00,431220.00,447770.00,465310.00,469460.00,490280.00,487840.00,504690.00,515610.00,520690.00,532650.00,540350.00,549110.00,561310.00,568530.00,577520.00,596370.00,601470.00,611060.00,614070.00,,
