Data Source,Indicadores del desarrollo mundial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,20/07/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Cuba,CUB,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54790.00,45600.00,39440.00,36000.00,37440.00,38590.00,41270.00,43500.00,43020.00,43540.00,43930.00,43060.00,41900.00,41070.00,40410.00,40440.00,41490.00,42570.00,41940.00,42670.00,43730.00,43770.00,44830.00,45180.00,43210.00,45170.00,43140.00,41790.00,42280.00,41240.00,,
Curacao,CUW,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Islas Caimán,CYM,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chipre,CYP,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5440.00,5970.00,6390.00,6670.00,6920.00,6810.00,7200.00,7280.00,7610.00,7890.00,8150.00,8070.00,8300.00,8970.00,8910.00,9020.00,9160.00,9490.00,9710.00,9540.00,9210.00,8960.00,8440.00,7740.00,8140.00,8210.00,8600.00,8740.00,8560.00,8540.00,,
República Checa,CZE,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181960.00,165259.99,160840.00,156179.99,148890.00,148820.01,150429.99,147950.00,141350.01,133270.00,144100.01,143800.00,138190.00,142539.99,143090.00,140020.00,141020.00,143970.00,138940.00,131320.01,132750.00,129990.01,127310.00,121550.00,118140.00,120460.00,122980.00,122590.00,121210.00,116590.00,,
Alemania,DEU,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128090.00,1100760.01,1055380.00,1046880.00,1037319.95,1032959.96,1063069.95,1025930.05,1002900.02,965060.00,957530.03,976270.02,960150.02,961380.00,944900.02,922929.99,931729.98,903289.98,906159.97,849690.00,880159.97,850460.02,863679.99,880049.99,839190.00,843880.00,846940.00,829679.99,800960.02,749710.02,,
Djibouti,DJI,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.00,930.00,950.00,970.00,980.00,1050.00,1070.00,1120.00,1200.00,1230.00,1220.00,1230.00,1260.00,1280.00,1270.00,1310.00,1310.00,1350.00,1360.00,1360.00,1410.00,1380.00,1410.00,1480.00,1330.00,1400.00,1360.00,1360.00,1360.00,1380.00,,
Dominica,DMA,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.00,190.00,210.00,200.00,210.00,210.00,180.00,200.00,190.00,190.00,200.00,220.00,180.00,200.00,220.00,220.00,230.00,250.00,250.00,570.00,250.00,240.00,310.00,240.00,250.00,250.00,250.00,230.00,230.00,230.00,,
Dinamarca,DNK,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68840.00,79670.00,73460.00,76090.00,79720.00,76570.00,90060.00,80390.00,76350.00,73510.00,69710.00,71420.00,70740.00,76260.00,70060.00,66340.00,74070.00,69280.00,65770.00,62880.00,63160.00,57740.00,52650.00,54080.00,49890.00,47880.00,49420.00,47110.00,46580.00,43200.00,,
República Dominicana,DOM,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15760.00,16880.00,18350.00,18840.00,20820.00,21330.00,22230.00,23890.00,25840.00,26440.00,27150.00,27950.00,30390.00,28050.00,27340.00,28590.00,30590.00,31780.00,31940.00,31420.00,32770.00,33170.00,33970.00,33740.00,34090.00,36490.00,37770.00,37020.00,39200.00,41320.00,,
Argelia,DZA,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120740.00,124920.00,125870.00,134360.00,136300.00,143250.00,146300.00,146240.01,148500.00,153950.00,162620.00,159300.00,165039.99,177640.00,180580.00,188020.00,195860.00,198830.00,204350.01,206660.00,209870.00,215750.00,235429.99,240070.01,253509.99,263140.01,265359.99,268899.99,278030.00,282010.01,,
Asia oriental y el Pacífico (excluido altos ingresos),EAP,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4399510.00,4587899.97,4745400.08,5018240.07,5224859.96,5708730.24,5789749.99,5834539.91,5935280.01,5928389.99,6154940.03,6384270.07,6724859.80,7438800.01,8294780.23,9095179.82,9817170.12,10480769.83,10770569.74,11350720.06,12266829.76,13208990.47,13543419.97,14053230.26,14204830.26,14154129.75,14181900.10,14533159.57,15122209.90,15499409.81,,
inicial del dividendo demográfico,EAR,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5322980.00,5521780.03,5613689.98,5765169.94,5940459.99,6151250.01,6381630.03,6590840.03,6739919.93,6898970.05,7107519.92,7209179.94,7341900.08,7586229.98,7881440.03,8155610.04,8491950.01,8853040.07,9114830.06,9256830.02,9598539.96,9861349.88,10231340.07,10313800.01,10678719.91,10770330.09,10957840.09,11322529.96,11537299.97,11592670.10,,
Asia oriental y el Pacífico,EAS,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6456020.00,6691079.94,6891510.07,7197690.08,7501630.00,8044470.24,8167849.99,8235949.92,8251000.03,8348309.95,8679210.12,8933310.11,9294419.77,9944459.99,10873920.28,11632559.82,12387600.15,13099969.78,13309219.70,13856949.98,14858819.76,15988490.45,16370249.95,16806330.21,16923030.22,16858459.69,16866590.10,17271069.59,17817679.90,18110159.83,,
Europa y Asia central (excluido altos ingresos),ECA,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235250.00,5074279.94,4736589.88,4371950.09,3936300.09,3800500.09,3674400.08,3494579.90,3477810.04,3479019.95,3569060.09,3562589.87,3613069.93,3752839.97,3762470.01,3799029.91,3914760.05,3984550.04,4040749.99,3763390.07,3935270.05,4120100.06,4093800.07,4059069.90,3974390.08,3903260.05,3959510.01,4045490.05,4161479.98,4199860.09,,
Europa y Asia central,ECS,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10447660.00,10245149.97,9755489.83,9301040.07,8853660.02,8762660.02,8769430.05,8497599.94,8450960.10,8362249.96,8451510.14,8499299.87,8519119.97,8755359.91,8764540.02,8767269.85,8880700.02,8895979.97,8843049.94,8244330.08,8510860.01,8531760.10,8469950.07,8346249.82,8068450.08,8036450.02,8080290.04,8160960.01,8186909.97,8065980.12,,
Ecuador,ECU,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36940.00,37640.00,40130.00,41720.00,44910.00,47390.00,51470.00,53360.00,51680.00,48820.00,48120.00,53250.00,52920.00,54070.00,58100.00,59850.00,62350.00,62020.00,63760.00,67270.00,70840.00,70990.00,70850.00,73930.00,75580.00,74090.00,72800.00,71500.00,72670.00,72530.00,,
Egipto República Árabe de,EGY,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134060.00,139640.00,142390.00,147890.00,144170.00,153789.99,161560.00,170420.00,176160.00,186070.01,185770.00,199350.01,204770.00,209929.99,223170.00,244429.99,255399.99,270760.01,280230.01,287560.00,289950.01,297750.00,308459.99,305399.99,311170.01,317380.00,325470.00,338429.99,344820.01,351769.99,,
Zona del Euro,EMU,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3284240.00,3290430.02,3203929.98,3144230.00,3145129.92,3195539.93,3265309.98,3233480.03,3257280.06,3227460.02,3241180.03,3279769.99,3283970.05,3337349.99,3347110.00,3330019.98,3305659.98,3274609.95,3205709.95,2995830.01,3050559.95,2948150.01,2918270.00,2868889.95,2742769.99,2787650.00,2781840.01,2778239.99,2704630.01,2588930.03,,
Eritrea,ERI,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3690.00,3700.00,4420.00,3990.00,4180.00,4300.00,4840.00,5340.00,5290.00,5450.00,5550.00,5280.00,5220.00,5370.00,5380.00,5400.00,5160.00,5490.00,5430.00,5480.00,5390.00,5680.00,5770.00,5840.00,5890.00,5930.00,6020.00,6090.00,6280.00,6330.00,,
España,ESP,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275610.00,281700.01,291549.99,276739.99,289649.99,303380.00,296700.01,317950.01,327480.01,352140.01,369370.00,367790.01,384450.01,393429.99,409540.01,424160.00,418149.99,434489.99,401190.00,364429.99,349269.99,348739.99,342350.01,315989.99,314690.00,325280.00,315700.01,332220.00,324880.00,306950.01,,
Estonia,EST,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39520.00,35640.00,27720.00,21870.00,20930.00,19250.00,20100.00,19630.00,19070.00,18080.00,17680.00,18120.00,17680.00,19670.00,19810.00,19950.00,18720.00,22770.00,21200.00,17760.00,21780.00,20910.00,19660.00,22100.00,20750.00,18360.00,18690.00,19440.00,18030.00,12870.00,,
Etiopía,ETH,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67450.00,67850.00,68690.00,62810.00,63970.00,64810.00,68070.00,70230.00,76070.00,75640.00,72740.00,76540.00,85840.00,83990.00,86140.00,89440.00,94360.00,104240.00,108350.00,112800.00,117500.00,117080.00,122610.00,127200.00,133500.00,136860.00,142830.00,146530.00,148520.00,150960.01,,
Unión Europea,EUU,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4463940.00,4396990.02,4257089.98,4184969.98,4170639.92,4223589.94,4334369.97,4259060.02,4224780.07,4149960.04,4152440.04,4199029.99,4185710.06,4275169.96,4277760.01,4250239.98,4250969.97,4217689.94,4126269.96,3855480.01,3934069.95,3825150.04,3763840.01,3684669.95,3537800.00,3594649.98,3599130.02,3613069.97,3529460.00,3383420.04,,
Frágiles y situaciones de conflicto afectados,FCS,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318030.00,1316180.00,1366679.99,1388550.00,1476349.98,1526870.00,1579710.00,1630900.00,1642249.98,1617979.99,1682909.98,1696950.02,1692959.98,1713310.00,1770499.99,1837310.00,1842070.00,1846800.02,1912720.01,1908000.01,1992750.01,1957190.00,2064480.02,2086620.00,2096050.01,2075509.99,2112970.04,2153940.00,2178410.00,2185330.02,,
Finlandia,FIN,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69660.00,69550.00,66450.00,67690.00,74330.00,70350.00,76800.00,74880.00,71230.00,70370.00,68860.00,74640.00,77010.00,85140.00,81130.00,68920.00,80320.00,78470.00,70350.00,66680.00,74800.00,66770.00,61110.00,61880.00,57820.00,54350.00,57030.00,54160.00,55490.00,51480.00,,
Fiji,FJI,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710.00,1720.00,1760.00,1820.00,1870.00,1940.00,1980.00,1960.00,1920.00,1910.00,1950.00,2210.00,2040.00,2150.00,2620.00,2430.00,2510.00,2410.00,2130.00,2110.00,2300.00,2260.00,2180.00,2300.00,1880.00,2000.00,2140.00,2330.00,2300.00,2380.00,,
Francia,FRA,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495850.00,520919.98,506340.00,487350.01,481649.99,490359.99,510100.01,500769.99,516820.01,507640.01,506030.00,511209.99,504280.00,509459.99,507750.00,509040.01,499200.01,492480.01,486459.99,468660.00,472620.00,456720.00,460299.99,461269.99,427769.99,433220.00,433600.01,436179.99,422739.99,414040.01,,
Islas Feroe,FRO,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia (Estados Federados de),FSM,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,10.00,110.00,120.00,120.00,180.00,180.00,190.00,190.00,190.00,200.00,220.00,210.00,220.00,220.00,230.00,210.00,200.00,190.00,200.00,180.00,190.00,200.00,210.00,220.00,230.00,250.00,260.00,260.00,260.00,,
Gabón,GAB,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10230.00,11250.00,11220.00,11550.00,12310.00,13490.00,14430.00,14260.00,15350.00,14340.00,13880.00,13980.00,13370.00,14550.00,14130.00,13870.00,12660.00,11990.00,12680.00,12380.00,13260.00,13250.00,12880.00,13100.00,13450.00,13900.00,14300.00,12860.00,12390.00,13170.00,,
Reino Unido,GBR,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746350.00,755150.02,737289.98,718739.99,715940.00,708039.98,729560.00,709650.02,707370.00,683409.97,685570.01,694260.01,676109.99,685039.98,679870.00,673969.97,670489.99,655179.99,634810.00,578810.00,591320.01,548390.01,568539.98,551159.97,511660.00,496299.99,476540.01,461609.99,453429.99,440079.99,,
Georgia,GEO,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49760.00,40310.00,32650.00,27120.00,19960.00,16900.00,15380.00,14570.00,14080.00,13830.00,14250.00,11790.00,11230.00,11760.00,11830.00,12380.00,12740.00,13510.00,12610.00,13370.00,13060.00,14450.00,15340.00,16220.00,16830.00,17150.00,17580.00,17460.00,17140.00,17600.00,,
Ghana,GHA,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11900.00,11980.00,12510.00,12730.00,13060.00,13410.00,14330.00,15260.00,17980.00,17370.00,17630.00,16920.00,18180.00,18680.00,17520.00,19760.00,20940.00,21180.00,20980.00,22170.00,23950.00,25950.00,28540.00,30600.00,30140.00,31610.00,32090.00,34200.00,35830.00,37650.00,,
Gibraltar,GIB,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8410.00,8730.00,9050.00,9410.00,9830.00,10240.00,9700.00,10010.00,11020.00,10790.00,11470.00,12390.00,13530.00,13670.00,13710.00,15150.00,15450.00,15850.00,16430.00,16940.00,19230.00,20520.00,21770.00,21840.00,22360.00,22850.00,25740.00,26300.00,26620.00,28330.00,,
Gambia,GMB,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4290.00,4440.00,4550.00,4670.00,4210.00,3730.00,3460.00,3120.00,2880.00,2550.00,2290.00,2070.00,1850.00,1750.00,1660.00,1530.00,1620.00,1670.00,1810.00,2170.00,2210.00,1900.00,1980.00,2050.00,2190.00,2350.00,2240.00,2270.00,2130.00,2340.00,,
Guinea-Bissau,GNB,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420.00,1420.00,1460.00,1490.00,1520.00,1550.00,1470.00,1460.00,1440.00,1570.00,1540.00,1820.00,1870.00,1920.00,1840.00,1780.00,1950.00,1980.00,1890.00,2020.00,2110.00,2110.00,2290.00,2250.00,2250.00,2380.00,2390.00,2440.00,2540.00,2580.00,,
Guinea Ecuatorial,GNQ,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.00,320.00,2070.00,2250.00,2410.00,2590.00,2930.00,4460.00,5650.00,7300.00,6860.00,9360.00,10150.00,11420.00,13650.00,16100.00,17090.00,16180.00,17110.00,16160.00,16550.00,15910.00,15640.00,14720.00,16290.00,14270.00,13850.00,12420.00,12960.00,11410.00,,
Grecia,GRC,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95220.00,95290.00,97360.00,97720.00,100350.00,104770.00,105850.00,106920.00,110930.00,112040.00,117810.00,118390.00,118770.00,122110.00,121750.00,123840.00,122180.00,125640.00,121740.00,114960.00,108250.00,105910.00,100930.00,93270.00,90190.00,88450.00,87160.00,86770.00,84060.00,78500.00,,
Granada,GRD,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840.00,1860.00,1920.00,1910.00,1930.00,1960.00,1990.00,2020.00,2060.00,2070.00,2070.00,2100.00,2130.00,2150.00,2140.00,2160.00,2190.00,2210.00,2240.00,2760.00,2260.00,2290.00,2400.00,2320.00,2260.00,2290.00,2310.00,2330.00,2370.00,2390.00,,
Groenlandia,GRL,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11300.00,11660.00,12860.00,13500.00,13700.00,14730.00,14550.00,15090.00,16830.00,17330.00,18650.00,19340.00,20520.00,20770.00,21210.00,22550.00,22580.00,24050.00,22850.00,24220.00,24320.00,24920.00,25620.00,26730.00,27930.00,30790.00,32340.00,31770.00,33760.00,35100.00,,
Guam,GUM,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2610.00,2780.00,2780.00,2910.00,3220.00,3610.00,3680.00,3900.00,3830.00,3950.00,3630.00,3680.00,3570.00,3780.00,3820.00,3450.00,3270.00,3580.00,3740.00,3760.00,3990.00,4080.00,4340.00,4510.00,4720.00,4850.00,4870.00,4980.00,5180.00,5680.00,,
Ingreso alto,HIC,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14201780.00,14179030.13,14214509.89,14290419.84,14512919.95,14716559.71,15116410.14,15355089.85,15323760.29,15364849.76,15678470.12,15724049.86,15614990.17,15779989.82,15978709.86,15984929.77,15974879.77,16161010.08,15850970.02,15060139.83,15601959.82,15516380.13,15393740.11,15417040.00,15286630.12,15260790.07,15149540.22,15145769.77,15204919.84,14884810.03,,
Hong Kong Región Administrativa Especial,HKG,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11330.00,11440.00,11750.00,11550.00,12240.00,13010.00,12610.00,12630.00,12880.00,12180.00,12540.00,13420.00,13820.00,15640.00,16460.00,16400.00,17380.00,18090.00,18120.00,18050.00,18300.00,19420.00,19890.00,20410.00,20680.00,21230.00,21150.00,20930.00,22160.00,22390.00,,
Países pobres muy endeudados (PPME),HPC,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556720.00,575389.99,587280.00,590190.00,659660.00,672510.00,683440.00,701090.01,736080.00,742150.01,754109.99,751970.01,791639.99,823680.00,836640.00,877310.01,882640.01,910050.00,937510.00,951520.00,995480.01,1017720.00,1048150.00,1078279.99,1102330.00,1137310.00,1176060.01,1190790.01,1219960.01,1242080.01,,
Croacia,HRV,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28570.00,22240.00,23240.00,24080.00,24160.00,25470.00,24640.00,26230.00,26590.00,26180.00,25210.00,26030.00,27080.00,28180.00,27910.00,27850.00,28580.00,30080.00,29260.00,26710.00,26150.00,25870.00,23890.00,22800.00,22000.00,22610.00,22670.00,23320.00,22210.00,22260.00,,
Haití,HTI,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5330.00,5540.00,5950.00,5580.00,5070.00,5850.00,6150.00,6550.00,6700.00,6840.00,7320.00,7510.00,7800.00,7840.00,7720.00,7820.00,7880.00,8310.00,8330.00,8390.00,8940.00,9250.00,9010.00,9310.00,9730.00,10090.00,10370.00,10390.00,10400.00,10500.00,,
Hungría,HUN,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89100.00,84060.00,74170.00,74640.00,74360.00,72650.00,74870.00,73180.00,73110.00,73910.00,70920.00,73040.00,71420.00,74200.00,73080.00,72390.00,71660.00,69500.00,68130.00,62290.00,62250.00,61490.00,57610.00,55260.00,55550.00,58480.00,58880.00,60910.00,61010.00,60590.00,,
Sólo BIRF,IBD,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14286890.00,14384759.91,14314600.00,14376220.16,14339920.03,14875860.34,15022350.07,15099139.83,15241709.99,15290889.99,15745830.09,16095349.88,16558009.82,17592149.96,18764960.23,19823659.70,20880230.20,21907759.95,22472779.79,22879580.16,24298449.76,25595830.43,26277100.08,26882410.15,27196090.25,27098389.87,27241300.15,27864709.57,28674409.79,29068580.01,,
BIRF y la AIF,IBT,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15799060.00,15942599.91,15901319.99,15977750.17,16018280.02,16587990.35,16779230.06,16881569.85,17074639.99,17151729.99,17646160.08,18012269.91,18519149.80,19620489.96,20834330.22,21966639.72,23060400.21,24152309.93,24771839.82,25190590.17,26697009.78,28040430.44,28717750.09,29372860.15,29736730.25,29679469.87,29925840.15,30631839.60,31500209.79,31959650.02,,
total de la AIF,IDA,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512170.00,1557840.00,1586719.99,1601530.01,1678359.99,1712130.01,1756879.99,1782430.03,1832929.99,1860840.00,1900329.98,1916920.02,1961139.98,2028340.00,2069370.00,2142980.02,2180170.01,2244549.99,2299060.03,2311010.00,2398560.01,2444600.01,2440650.01,2490450.01,2540639.99,2581080.00,2684540.00,2767130.03,2825800.00,2891070.01,,
mezcla de la AIF,IDB,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654140.00,683100.01,698969.99,702580.00,753709.99,759680.01,785810.00,788910.02,796450.00,804309.99,822979.99,837040.01,830989.98,854200.00,880090.00,892570.01,911070.00,930689.99,947730.02,937460.00,972620.01,999930.00,992070.01,1019770.01,1037689.99,1049070.01,1099149.99,1132300.02,1147999.98,1185649.99,,
Indonesia,IDN,Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476190.00,495640.01,516349.98,531719.97,552090.03,586500.00,607890.01,633000.00,640549.99,660120.00,666469.97,680429.99,681900.02,703789.98,709520.02,705580.02,727469.97,738270.02,731760.01,747669.98,768880.00,829890.01,834260.01,799099.98,844299.99,849510.01,847580.02,893590.03,958080.02,1002370.00,,
