Data Source,Indicadores del desarrollo mundial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,20/7/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Armenia,ARM,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,399102293","4,012393359","3,628673791","1,841432231","0,9498065158","1,138187992","0,787201586","0,9901713771","0,9587241209","0,8318102101","0,8991204916","0,8295830009","0,6351342174","0,6249914982","0,607619401","0,6327831731","0,562755797","0,5732136389","0,5867427512","0,5414007394","0,5097780555","0,5542065753","0,5986127581","0,5572015397","0,5358835446","0,5060010554","0,4794578167","0,4679997403","0,464099631",,,
Samoa Americana,ASM,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua y Barbuda,ATG,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2827694907","0,2899242748","0,377796232","0,3093529466","0,2899910908","0,3274665693","0,3185560545","0,3236037293","0,3398837756","0,3277326993","0,3085895582","0,342886443","0,3781878049","0,3748067551","0,3457269545","0,3328236844","0,3169040053","0,3030760385","0,3162986169","1,040409065","0,3979657927","0,4224841218","0,5769871668","0,3789212489","0,3728317263","0,366576431","0,354564383","0,3437546781","0,3406998968",,,
Australia,AUS,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,4174341753","0,42086624","0,4249179806","0,4145457272","0,4078995953","0,407399635","0,4065454007","0,4004064312","0,4089561075","0,3955997978","0,3872236262","0,3867841676","0,380452199","0,3684793537","0,3674785535","0,3602023355","0,3556731184","0,3519215199","0,3422601326","0,3413308852","0,3279819203","0,3187929882","0,3067731178","0,2940044549","0,2796418188","0,2781472762","0,2764002868","0,2724643142","0,2642623294",,,
Austria,AUT,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2422543687","0,2508736323","0,2270298737","0,2263492171","0,2229134481","0,2278854801","0,2361924493","0,2289249346","0,2225582889","0,2095315123","0,2042323599","0,2155811405","0,2166380347","0,2303649573","0,2282672758","0,2245531898","0,2109633855","0,195532626","0,1913384752","0,1810858087","0,1931112169","0,1830948048","0,1734397685","0,1750999393","0,1640021181","0,1653931239","0,1627832264","0,1650876357","0,1544568268",,,
Azerbaiyán,AZE,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,796802014","3,282183199","2,82281362","4,40293627","4,874557424","5,316466469","4,630192405","4,277738006","3,880970548","3,557606346","3,303730257","2,909200712","2,61778128","2,139205665","1,943760238","1,633090378","1,132317078","0,7266031126","0,7064530929","0,548979208","0,5032584271","0,6046692246","0,6372100376","0,6143611519","0,6212502697","0,6061305995","0,6348109871","0,6204463909","0,6122308263",,,
Burundi,BDI,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,07962652943","0,0918027748","0,07903029513","0,08850449007","0,09202920876","0,1047041182","0,1138088241","0,1209043314","0,1154217961","0,1165994505","0,1329472517","0,1052174056","0,1055351187","0,08256017643","0,07412094276","0,07345980452","0,08275340795","0,07999211804","0,08029835401","0,07734922384","0,1177262717","0,1308445607","0,1320455589","0,1323023023","0,1207288419","0,132070831","0,1490714887","0,1838000002","0,1872347685",,,
Bélgica,BEL,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3726415291","0,3815003533","0,3703744973","0,3665807554","0,3705695598","0,3608987027","0,3713634534","0,349373292","0,3507885106","0,3277212315","0,3208191972","0,3201978687","0,2948982653","0,304112197","0,2898637222","0,2748142928","0,2632261538","0,2444035706","0,2487598509","0,2366524679","0,2457588632","0,2169231971","0,2139570219","0,2166795988","0,1990709581","0,2059938679","0,2015368826","0,1950619216","0,1930816246",,,
Benin,BEN,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,09600188793","0,07998984995","0,08475485109","0,0934280385","0,08721695259","0,09458183562","0,2069444544","0,2311365834","0,2330879689","0,241693828","0,2460062464","0,2808713966","0,3092539402","0,3356238454","0,3416429057","0,3690791529","0,4891872835","0,5290429995","0,4997518286","0,5277223235","0,5585804818","0,5318228867","0,4829567408","0,4771704353","0,4924391326","0,5259848365","0,6143524779","0,5918328008","0,596134746",,,
Burkina Faso,BFA,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,1939315787","0,1808183577","0,1834051933","0,180175276","0,1778367103","0,1736470631","0,1759702713","0,188503154","0,188519585","0,1855118803","0,2055668214","0,1873061669","0,1794929056","0,1795605775","0,176550935","0,165353058","0,1894525924","0,2183652863","0,2346508065","0,2302868982","0,2299553626","0,2270235028","0,2627004773","0,2721402578","0,2652450019","0,2873524537","0,2791710503","0,3056736193","0,3004691496",,,
Bangladesh,BGD,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2180413826","0,1980781379","0,2050260789","0,208224712","0,2158944022","0,2510325768","0,2440880662","0,2634593325","0,2541886181","0,2536965515","0,2593938521","0,2939516055","0,3012193109","0,3001702005","0,3041544113","0,3058804336","0,3147136289","0,3110776708","0,3211601633","0,3290442632","0,352283442","0,3560144435","0,3561435502","0,3509454678","0,3484777767","0,3674927495","0,3528980071","0,3511076737","0,3422594153",,,
Bulgaria,BGR,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,943672724","1,691502947","1,71585251","1,758691752","1,660580755","1,64978061","1,579759536","1,784548377","1,622081918","1,548647591","1,445608523","1,484042922","1,323318388","1,381360682","1,278520621","1,210869705","1,159560222","1,169315572","1,047984459","0,9315356064","0,9668824541","1,046160237","0,9469504552","0,8330036851","0,8670707145","0,8823742635","0,7938018016","0,8091984655","0,7330601288",,,
Bahrein,BHR,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,192522642","1,033191369","1,148051245","1,08346216","1,111109012","1,082687281","1,088332877","1,074305953","1,102693127","1,053142283","1,027969913","1,03519782","1,052381371","1,032589273","0,9635961876","1,041933406","1,063743986","1,004539415","1,017812604","0,9909987451","0,9978402812","0,9803159677","0,9646882852","0,9905452944","0,9974378337","0,9854869876","0,9391873168","0,9059128563","0,9014326171",,,
Bahamas,BHS,Emisiones de CO2 (kg por US$ del PIB de 2010),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2062562366","0,2273509949","0,3181265854","0,2632473482","0,2479192281","0,2421760984","0,2200738237","0,185010466","0,2484630846","0,2175492686","0,2004520294","0,1944117198","0,2026224163","0,2025172153","0,1927153509","0,1743063859","0,1700270534","0,1717508658","0,1792342437","0,5336540954","0,1815918841","0,209987145","0,3063910992","0,2689852686","0,2242407459","0,2023772928","0,1843448584","0,1755096274","0,1790705174",,,
