Data Source,Indicadores del desarrollo mundial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,20/07/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Asia oriental y el Pacífico (excluido altos ingresos),EAP,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,143.15,154.28,166.65,165.83,186.08,191.48,206.01,227.50,245.27,258.34,261.24,273.27,288.95,304.80,328.66,350.52,380.14,411.91,437.39,460.06,491.83,536.26,583.70,641.69,680.01,727.67,759.68,771.69,807.63,874.28,939.70,1029.55,1168.01,1324.42,1468.43,1655.52,1865.20,1954.60,2082.75,2331.38,2577.50,2712.81,2923.75,3037.31,,,,,,,
inicial del dividendo demográfico,EAR,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,194.16,206.75,218.51,229.40,243.94,260.29,272.01,288.86,310.27,327.28,344.31,358.91,372.41,398.29,412.38,431.26,451.91,473.21,489.98,534.39,552.70,569.72,586.60,608.66,625.55,651.94,677.52,695.39,708.78,731.24,738.61,760.34,795.33,820.89,853.23,894.68,928.97,949.03,963.53,1017.94,1068.48,1095.42,1120.28,1151.51,,,,,,,
Asia oriental y el Pacífico,EAS,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,471.98,510.20,551.53,545.77,572.73,602.64,631.51,673.23,708.22,711.77,718.33,726.28,763.78,800.06,834.90,861.92,918.35,973.64,1025.66,1095.00,1141.97,1187.06,1242.29,1333.72,1387.09,1449.43,1499.00,1513.03,1565.31,1664.54,1726.61,1825.38,1947.98,2113.36,2260.04,2433.52,2645.09,2699.32,2794.56,3075.40,3273.05,3386.16,3571.57,3665.13,,,,,,,
Europa y Asia central (excluido altos ingresos),ECA,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4644.41,4517.87,4193.23,3878.62,3551.43,3488.54,3408.74,3345.03,3300.30,3340.07,3442.23,3482.16,3503.43,3624.98,3727.79,3819.40,4011.14,4124.92,4194.56,3975.14,4188.48,4287.21,4358.10,4323.35,4346.87,,,,,,,
Europa y Asia central,ECS,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5058.47,5025.52,4871.55,4716.03,4603.03,4650.43,4696.30,4706.52,4747.81,4817.78,4946.27,5037.72,5083.84,5197.76,5304.44,5383.68,5499.40,5557.77,5588.82,5300.52,5534.00,5494.46,5526.17,5463.90,5376.77,,,,,,,
Ecuador,ECU,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,144.54,149.47,163.27,174.33,196.16,223.30,251.91,291.60,327.08,359.61,384.38,403.72,408.60,411.72,397.52,417.97,451.88,451.84,445.86,480.70,508.95,522.48,517.36,549.88,552.15,612.14,654.73,686.56,634.78,634.88,646.86,688.48,715.80,823.82,794.53,862.48,952.82,1077.41,1104.95,1137.96,1212.03,1277.04,1329.37,1376.39,,,,,,,
Egipto República Árabe de,EGY,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,204.35,200.54,197.36,217.75,240.21,273.93,308.41,322.44,347.15,382.00,418.04,458.09,503.46,521.67,497.11,590.23,620.39,635.10,657.34,677.82,694.32,698.27,714.40,726.94,745.34,803.44,842.15,885.31,941.86,976.96,1028.77,1078.95,1146.64,1190.27,1261.96,1333.29,1424.57,1470.56,1537.26,1576.04,1685.82,1685.47,1684.91,1683.21,,,,,,,
Zona del Euro,EMU,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,1215.86,1296.10,1393.59,1499.23,1622.81,1727.25,1842.23,1935.13,2086.47,2272.54,2676.11,2823.75,3033.02,3264.67,3380.22,3334.31,3626.35,3717.69,3916.03,4113.20,4203.01,4244.55,4253.74,4355.29,4557.44,4738.76,4849.87,5003.96,5141.97,5283.31,5303.92,5401.44,5414.96,5357.58,5442.36,5563.80,5700.49,5796.33,5929.48,6061.78,6236.13,6377.49,6480.54,6619.36,6741.62,6784.98,6856.03,6861.33,6853.88,6496.23,6773.19,6643.92,6637.19,6536.96,6352.83,,,,,,,
Eritrea,ERI,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.48,57.18,63.56,67.14,76.94,84.28,73.87,78.66,75.03,81.69,87.06,89.58,86.40,85.61,79.50,81.76,79.01,83.34,85.79,89.30,92.92,95.08,96.63,,,,,,,
España,ESP,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,494.80,550.44,613.25,663.94,745.38,822.96,925.93,1033.08,1154.53,1293.59,1415.84,1534.98,1703.51,1873.68,2024.10,2054.34,2256.14,2294.47,2399.03,2528.95,2644.22,2671.28,2658.24,2792.16,2903.34,2975.08,3004.28,3094.08,3217.95,3442.95,3536.75,3607.70,3690.59,3638.53,3756.04,3917.32,4008.94,4324.42,4479.05,4820.68,5167.81,5422.52,5576.55,5676.14,5892.31,6111.22,6105.08,6054.37,6025.77,5652.60,5706.56,5599.38,5573.40,5409.41,5355.99,,,,,,,
Estonia,EST,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5755.89,5617.06,4933.82,4049.85,4354.83,4244.64,4556.39,4811.60,4733.95,4460.37,4540.49,4680.45,4767.46,5158.60,5429.53,5531.55,5869.42,6277.41,6364.57,5975.95,6506.32,6314.41,6689.37,6664.66,6732.37,,,,,,,
Etiopía,ETH,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,18.87,18.71,17.75,17.01,16.49,16.03,15.04,15.74,17.28,18.07,18.95,19.68,20.45,21.38,19.90,19.90,20.33,19.30,18.72,22.59,21.93,21.72,23.36,23.67,24.09,24.51,23.94,23.81,23.00,22.76,26.57,26.23,28.63,30.78,33.53,37.48,39.57,40.99,42.15,48.30,52.55,57.21,64.06,69.20,,,,,,,
Unión Europea,EUU,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,1253.42,1340.88,1440.75,1539.12,1665.84,1754.87,1869.37,1972.90,2126.62,2311.15,2672.32,2763.65,2967.14,3185.02,3298.25,3308.57,3581.83,3683.42,3873.35,4038.28,4132.71,4163.96,4187.17,4313.49,4516.97,4698.91,4808.57,4966.74,5088.17,5191.76,5133.81,5150.27,5110.25,5065.95,5133.29,5256.13,5388.29,5448.75,5541.76,5624.43,5780.20,5916.93,5996.40,6127.24,6242.22,6295.44,6380.76,6405.55,6409.24,6082.50,6350.41,6247.78,6248.06,6160.73,6021.86,,,,,,,
Frágiles y situaciones de conflicto afectados,FCS,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,139.45,150.37,160.82,169.12,179.15,189.88,200.96,216.68,244.56,266.16,273.80,286.32,303.95,314.65,327.85,333.46,343.99,352.80,348.78,910.77,877.56,835.62,782.81,716.23,695.66,658.06,642.49,623.67,611.44,598.46,602.53,617.40,616.75,648.59,645.29,666.87,667.99,656.48,628.16,689.26,691.06,651.42,651.72,599.38,,,,,,,
Finlandia,FIN,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,1873.29,2187.62,2389.21,2479.16,2715.38,2938.38,3197.86,3345.39,3628.69,4071.56,4570.91,4889.50,5516.14,6046.83,6140.19,5946.38,6545.75,6726.66,7330.41,7930.63,8295.79,8493.61,8533.16,9124.16,9808.47,10482.83,10622.89,11358.39,11778.27,12034.76,12485.68,12470.73,12514.10,13012.67,13603.28,13591.40,13721.92,14454.94,14846.42,15075.87,15305.41,15709.88,16140.07,16445.57,16777.57,16117.89,17215.04,17160.86,16349.23,15243.11,16484.09,15710.97,15689.22,15510.84,15249.99,,,,,,,
Fiji,FJI,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francia,FRA,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,1462.71,1550.38,1654.22,1751.16,1896.89,1988.34,2095.70,2186.79,2267.67,2470.97,2626.92,2751.89,2929.64,3162.77,3265.25,3254.58,3594.61,3690.70,3932.76,4204.01,4421.98,4580.57,4618.47,4710.63,4944.67,5259.46,5510.04,5651.90,5738.06,5860.44,5969.02,6359.77,6475.79,6453.00,6530.41,6621.94,6905.17,6833.14,7015.50,7149.30,7224.53,7342.26,7299.25,7529.55,7661.49,7652.86,7540.30,7513.58,7643.45,7338.04,7734.73,7232.98,7363.42,7367.84,6939.94,,,,,,,
Islas Feroe,FRO,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia (Estados Federados de),FSM,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabón,GAB,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,186.48,214.16,260.07,299.34,384.53,489.87,649.15,624.21,728.00,724.18,792.27,863.95,922.13,977.50,1030.10,1032.88,1010.45,998.36,834.67,919.44,906.96,885.72,867.18,766.14,771.46,849.10,856.89,918.76,903.21,880.04,899.84,926.02,936.40,915.95,916.18,945.36,969.74,981.87,942.68,957.43,966.98,988.75,1079.76,1167.85,,,,,,,
Reino Unido,GBR,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,2412.14,2553.69,2780.66,3002.09,3127.46,3330.18,3425.80,3506.89,3762.59,4006.33,4166.93,4254.65,4372.64,4671.72,4534.25,4492.42,4587.69,4668.42,4729.85,4922.92,4683.93,4572.95,4480.34,4549.18,4597.74,4826.71,4953.65,5082.44,5232.74,5295.22,5356.58,5451.68,5452.39,5491.99,5380.26,5575.81,5815.83,5831.96,5908.87,6007.48,6114.53,6141.98,6142.75,6174.55,6138.75,6270.98,6200.55,6102.40,6015.73,5643.13,5700.86,5471.93,5449.26,5409.63,5130.39,,,,,,,
Georgia,GEO,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3039.15,2696.71,2125.17,1936.84,1988.60,1492.36,1150.79,1331.52,1517.81,1563.80,1574.39,1583.56,1653.38,1749.86,1814.46,1916.48,1769.17,1829.98,1881.54,1833.04,2049.54,2289.13,2329.93,2498.34,2693.97,,,,,,,
Ghana,GHA,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,308.03,341.40,386.37,393.57,371.52,384.05,393.54,323.79,390.27,416.15,409.93,370.56,163.71,92.78,162.94,258.11,287.12,303.00,306.27,323.56,336.02,350.92,336.07,336.14,349.53,361.80,386.79,270.36,354.61,326.16,332.04,305.98,217.92,216.90,242.77,293.22,241.29,261.29,260.11,277.49,315.15,342.20,375.94,351.30,,,,,,,
Gibraltar,GIB,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,1551.35,1533.06,1584.79,1539.18,1629.96,1656.78,1621.01,1621.23,1723.45,1729.41,1805.90,1919.32,2001.29,2014.75,2092.55,2165.25,2129.56,2263.06,2638.16,2538.68,2997.83,3328.25,3486.75,3600.77,3660.07,3693.48,3672.97,3740.19,3800.04,3893.05,3860.27,3894.44,3993.12,4008.50,4244.18,4368.64,4474.41,4795.95,5035.46,5121.33,4939.30,5081.27,5431.23,5692.94,,,,,,,
Guinea,GIN,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gambia,GMB,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea Ecuatorial,GNQ,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grecia,GRC,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,241.73,272.56,305.39,342.11,407.97,475.42,625.29,742.28,802.79,917.61,1023.79,1198.27,1360.95,1547.97,1562.26,1655.77,1802.87,1895.05,2100.96,2180.61,2247.45,2263.77,2270.49,2424.59,2561.69,2666.32,2724.23,2859.13,3097.54,3205.11,3221.41,3253.22,3398.38,3459.42,3598.52,3709.00,3832.67,3989.12,4175.73,4316.33,4586.33,4719.15,4909.64,5091.29,5200.02,5297.20,5434.58,5701.33,5805.19,5627.88,5333.44,5389.33,5534.90,5029.00,5062.61,,,,,,,
Granada,GRD,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Groenlandia,GRL,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,123.44,142.74,151.06,127.95,169.79,203.03,214.89,220.06,226.91,266.17,223.72,194.97,167.77,172.23,180.75,150.16,171.14,168.10,191.69,205.19,210.61,260.90,246.77,269.99,299.12,261.94,242.76,317.12,365.57,332.19,359.60,364.85,453.87,486.91,486.16,540.44,552.50,540.86,549.92,556.04,550.29,550.27,578.90,601.19,,,,,,,
Guam,GUM,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ingreso alto,HIC,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,2271.18,2391.41,2549.43,2722.59,2916.91,3065.47,3271.15,3461.22,3744.08,4061.83,4404.07,4141.74,4437.83,4736.14,4757.51,4782.79,5076.98,5263.75,5463.49,5634.82,5704.39,5767.93,5667.22,5838.04,6141.62,6316.83,6415.13,6684.72,6925.90,7101.49,7197.43,7362.22,7365.59,7465.69,7631.34,7819.11,7993.61,8099.48,8248.99,8395.17,8671.12,8592.28,8743.31,8825.85,8956.83,9120.81,9137.09,9232.44,9194.74,8796.68,9169.75,9058.26,8996.75,8995.70,8935.29,,,,,,,
Hong Kong Región Administrativa Especial,HKG,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,1297.80,1311.96,1416.45,1351.36,1439.39,1610.00,1804.87,1950.72,2003.16,2156.58,2229.62,2361.48,2624.83,2786.45,2918.33,3196.79,3845.35,4072.07,3936.72,4177.93,4401.25,4507.89,4698.70,4835.47,4849.82,4915.70,4968.49,5325.73,5268.15,5446.66,5549.95,5647.90,5713.88,5782.56,5878.44,5882.81,5907.35,5883.04,5950.84,5973.35,5959.90,6031.24,5941.16,6083.27,,,,,,,
Honduras,HND,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,126.51,126.99,143.48,148.40,155.71,162.40,181.34,181.60,205.79,210.70,224.37,221.19,231.44,238.27,282.63,279.35,326.27,337.82,331.49,367.89,351.67,328.52,341.83,304.56,353.83,401.37,414.01,443.22,444.73,488.40,495.42,516.65,540.22,538.93,573.40,583.94,634.95,656.06,624.36,617.86,663.98,636.64,643.18,619.84,,,,,,,
Países pobres muy endeudados (PPME),HPC,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.12,141.24,141.20,144.02,152.38,158.59,168.80,171.23,170.86,172.98,182.78,189.03,201.99,207.63,214.04,,,,,,,
Croacia,HRV,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2966.28,2608.86,2227.80,2218.25,2203.13,2314.70,2405.04,2609.97,2631.43,2778.89,2828.82,2993.27,3191.41,3257.89,3429.35,3582.25,3744.47,3846.67,3990.30,3818.42,3922.31,3900.60,3819.28,3754.27,3714.38,,,,,,,
Haití,HTI,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,12.40,17.16,20.13,22.98,29.64,26.97,30.60,34.60,36.05,41.29,48.15,48.56,49.57,49.88,50.97,54.18,52.88,54.30,56.69,58.82,44.99,40.30,28.55,18.68,30.21,33.85,42.09,36.94,39.19,35.80,35.20,30.61,28.76,28.30,37.30,37.67,25.49,23.74,35.93,24.52,31.29,46.14,43.84,39.06,,,,,,,
Hungría,HUN,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,1135.01,1219.51,1306.30,1380.10,1467.37,1588.62,1711.30,1827.77,1955.51,2070.20,2148.37,2284.25,2418.57,2611.18,2638.70,2697.76,2738.56,2833.49,2950.66,3103.83,3194.09,3268.31,3424.66,3426.23,3484.35,3426.55,3223.92,3116.01,2995.99,3025.71,3066.52,3162.37,3188.38,3215.68,3321.41,3309.28,3426.72,3545.17,3637.28,3680.17,3771.36,3882.49,3976.52,3988.77,3773.15,3876.49,3898.82,3923.04,3892.11,3965.96,,,,,,,
Sólo BIRF,IBD,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,249.85,266.81,284.27,295.25,319.12,338.29,359.40,385.70,409.37,430.64,438.82,453.44,474.06,503.01,525.35,552.80,578.27,606.77,626.50,1022.43,1024.76,1014.60,1012.80,1015.55,1038.73,1065.91,1086.98,1095.83,1116.87,1166.55,1192.97,1246.13,1335.91,1428.47,1512.50,1634.50,1756.69,1812.95,1853.90,2014.25,2160.29,2235.93,2339.72,2402.90,,,,,,,
BIRF y la AIF,IBT,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,224.23,239.43,255.11,265.05,285.79,302.27,320.01,342.20,362.62,380.68,387.49,400.81,417.54,440.91,460.96,484.49,505.98,530.22,546.99,897.39,898.05,887.47,883.04,883.64,900.07,921.09,936.69,941.25,958.29,996.23,1017.11,1059.88,1132.19,1207.79,1275.31,1373.08,1468.90,1509.26,1539.54,1667.76,1781.14,1834.72,1914.25,1960.44,,,,,,,
total de la AIF,IDA,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,77.89,83.26,89.15,93.71,97.65,100.29,100.85,102.24,107.06,110.10,111.97,120.79,119.55,116.64,127.62,133.99,138.13,144.01,149.51,256.70,255.98,253.24,243.81,241.74,242.45,242.32,240.24,232.82,239.51,243.99,249.48,256.41,263.72,278.16,287.90,297.94,299.97,290.93,293.65,311.30,314.05,311.99,316.73,317.37,,,,,,,
mezcla de la AIF,IDB,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,89.87,98.02,104.60,108.67,118.98,122.45,122.68,125.98,135.07,139.00,139.63,157.87,160.41,156.54,175.78,184.13,190.98,200.51,209.65,374.54,377.46,373.83,367.25,361.45,359.13,357.20,355.99,341.20,341.38,345.70,345.05,355.85,362.83,376.82,387.86,394.17,391.02,366.59,367.34,376.88,377.06,374.67,383.99,380.80,,,,,,,
Indonesia,IDN,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,14.35,15.90,15.82,19.19,21.45,18.33,21.73,31.76,38.68,46.17,52.28,61.43,66.10,71.44,79.76,92.06,104.35,119.54,137.51,162.52,177.95,194.33,212.85,240.05,263.62,297.20,331.30,331.11,357.02,390.42,411.47,417.50,428.86,474.37,500.65,516.03,546.15,570.06,593.94,635.99,680.28,733.37,773.99,811.91,910.00,956.00,1021.00,1064.00,1084.00,,
Sólo AIF,IDX,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,70.80,74.51,79.95,84.78,84.86,86.93,87.61,87.77,89.89,92.31,94.86,97.78,94.11,91.72,97.46,102.49,104.79,108.25,111.36,177.71,174.62,173.03,161.84,162.35,166.81,167.77,164.97,162.17,172.96,178.99,188.32,192.73,200.19,214.87,223.68,236.00,241.23,242.00,245.84,268.58,272.81,271.38,273.00,275.98,,,,,,,
Isla de Man,IMN,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,97.77,100.31,100.63,103.99,114.56,124.12,126.26,135.92,135.74,141.71,151.88,158.10,165.69,183.30,193.53,207.98,220.22,240.03,257.04,272.06,290.90,304.43,320.55,341.23,358.76,359.82,375.49,385.86,392.04,393.65,393.81,410.64,430.48,451.61,468.03,509.21,541.74,561.25,598.50,640.39,696.84,723.24,764.20,804.52,,,,,,,
No clasificado,INX,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irlanda,IRL,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,695.04,752.02,838.14,886.19,1041.67,1134.40,1238.23,1343.35,1498.52,1608.78,1750.95,1884.66,2021.17,2143.26,2246.06,2175.23,2377.67,2535.80,2693.52,2935.01,2868.32,2827.40,2794.19,2852.79,2962.27,3114.96,3271.47,3414.63,3427.28,3598.11,3767.53,3897.87,4104.90,4185.10,4351.06,4525.28,4787.89,4976.63,5201.61,5433.86,5796.06,5896.94,6035.69,6092.55,6168.40,6241.72,6351.10,6218.31,6340.73,5947.91,5927.87,5657.54,5651.01,5698.76,5672.06,,,,,,,
Irán República Islámica del,IRN,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,274.13,315.51,383.59,421.28,458.48,490.63,514.41,511.92,555.68,538.16,557.44,612.91,681.97,716.98,749.48,758.68,807.66,802.15,860.31,940.88,994.57,1065.17,1113.48,1157.56,1184.08,1278.58,1328.97,1380.22,1466.85,1546.51,1643.98,1745.27,1888.69,2009.52,2079.56,2221.20,2307.29,2422.58,2505.85,2659.96,2681.50,2784.62,2830.81,3022.12,,,,,,,
Iraq,IRQ,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,259.36,259.91,305.27,323.73,365.27,412.39,485.15,578.74,726.52,792.04,734.40,899.43,1037.82,1216.95,1280.81,1330.82,1312.17,1339.37,1333.34,1308.91,1096.18,1310.46,1325.87,1374.05,1419.75,1376.46,1360.10,1318.60,1278.83,1240.98,1240.70,1264.92,1040.11,1202.26,836.52,981.85,782.05,769.37,863.11,1237.04,1314.23,1141.14,1427.72,1328.23,,,,,,,
Islandia,ISL,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,2614.28,2871.04,2895.09,2978.68,3074.35,2974.74,2914.56,2918.22,2992.73,3796.06,6471.40,7001.52,7650.49,9895.58,9962.41,9588.08,10002.09,10631.25,10987.00,11841.32,12680.92,12918.46,14038.31,14642.77,15239.38,14771.86,15350.77,15268.91,16353.01,16424.63,16148.27,15931.14,16099.93,16737.13,17066.32,17396.47,17358.58,18957.84,21321.16,24522.23,26201.53,26950.39,27896.90,27666.39,28215.45,27988.03,31328.39,36852.54,50063.95,51259.19,51439.91,52373.88,53202.83,54799.17,53832.48,,,,,,,
Israel,ISR,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,2288.69,2497.14,2497.56,2518.21,2624.89,2718.09,2832.00,3011.92,3049.39,3022.18,3067.49,3173.90,3313.28,3359.46,3485.24,3407.07,3756.47,4026.11,4228.42,4176.18,3981.21,4568.42,4618.89,4934.25,5127.86,5340.30,5488.52,5819.46,5974.37,6323.10,6400.22,6502.74,6597.31,6525.92,6572.20,6711.23,7003.25,7134.00,6607.89,6953.28,6930.00,7184.50,6710.09,6600.90,,,,,,,
Italia,ITA,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,975.03,1046.42,1143.61,1266.35,1353.31,1446.74,1573.20,1693.25,1823.40,1934.81,2072.91,2152.77,2295.49,2457.73,2537.29,2476.36,2710.46,2776.82,2891.04,3040.96,3104.85,3096.93,3132.77,3134.39,3304.33,3391.67,3490.34,3662.67,3825.92,4007.18,4144.91,4224.74,4310.54,4303.65,4439.32,4597.89,4658.70,4791.29,4955.72,5079.49,5299.86,5406.49,5539.70,5652.52,5688.00,5731.10,5833.47,5804.33,5757.96,5368.39,5493.71,5514.80,5397.74,5159.18,5002.41,,,,,,,
Jamaica,JAM,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,815.01,966.88,1001.03,1045.88,695.75,736.12,756.43,756.45,685.02,661.17,645.90,769.00,741.28,593.57,580.60,607.25,642.84,613.96,579.58,867.80,713.31,1446.54,1525.81,1696.66,2051.15,2104.64,2159.13,2237.75,2263.86,2276.34,2277.63,2345.48,2408.62,2380.17,2397.08,2371.83,1926.86,1160.37,1222.17,1216.17,1204.91,1037.60,1013.04,1050.73,,,,,,,
Jordania,JOR,Suministro total de energía (GJ per cápita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,131.00,153.40,173.47,188.77,213.95,254.81,222.54,256.49,325.65,365.85,420.71,496.97,622.89,704.27,744.81,777.04,853.50,853.66,861.93,933.85,900.68,997.82,1021.29,1052.07,1108.78,1154.06,1159.94,1222.90,1250.26,1289.61,1324.05,1401.59,1442.21,1551.90,1578.32,1678.87,1784.73,1847.64,1812.21,1845.34,1846.70,1917.81,1854.33,1864.93,,,,,,,
