Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
United States of America,United States,1971,BiocapPerCap,0.0429848320881698,0,1.318716482943,0.471698091060737,2.38221165380493,0.409930300616458,4.62554136051329,3A,US
United States of America,United States,1971,EFConsPerCap,0.0429848320881698,7.57798593919049,1.1120063193356,0.0909520161601959,1.23151613970422,0.502557576896798,10.5580028233755,3A,US
United States of America,United States,1972,BiocapPerCap,0.042117044913933,0,1.27662510194317,0.467245533689314,2.35665351980818,0.405361331803639,4.54800253215823,3A,US
United States of America,United States,1972,EFConsPerCap,0.042117044913933,7.97184986671663,0.975634050997977,0.0933661615492894,1.21258525243943,0.505732968980968,10.8012853455982,3A,US
United States of America,United States,1973,BiocapPerCap,0.0445448023219614,0,1.33469824832404,0.463587803631792,2.32624606602705,0.401191428824353,4.57026834912919,3A,US
United States of America,United States,1973,EFConsPerCap,0.0445448023219614,8.24927308138349,0.888988581122444,0.094958344315497,1.21943050804934,0.492316211654015,10.9895115288467,3A,US
United States of America,United States,1974,BiocapPerCap,0.0395446760302406,0,1.17069371892783,0.458211166326993,2.30172532210301,0.395761347505883,4.36593623089395,3A,US
United States of America,United States,1974,EFConsPerCap,0.0395446760302406,7.85046476923311,0.789934603111834,0.0957904153724298,1.18722384027734,0.459694919310093,10.4226532233351,3A,US
United States of America,United States,1975,BiocapPerCap,0.0452430687678399,0,1.32736995970533,0.453543114803555,2.27611025527319,0.391729506955266,4.49399590550517,3A,US
United States of America,United States,1975,EFConsPerCap,0.0452430687678399,7.36591396128923,0.928538419897675,0.0963407172758927,1.03899751396032,0.456394033790004,9.93142771498097,3A,US
United States of America,United States,1976,BiocapPerCap,0.044620132686276,0,1.29722075912022,0.449066228377505,2.2442029284925,0.387862777519562,4.42297282619607,3A,US
United States of America,United States,1976,EFConsPerCap,0.044620132686276,7.83837725392158,0.890249133021546,0.1030606303474,1.15065986993217,0.471507802854123,10.4984748227631,3A,US
United States of America,United States,1977,BiocapPerCap,0.0476900127744462,0,1.37428082579879,0.445630367014197,2.21704855455848,0.385051575952681,4.4697013360986,3A,US
United States of America,United States,1977,EFConsPerCap,0.0476900127744462,8.10596408814287,0.959499058196389,0.092667875327235,1.18051525856711,0.46072512500798,10.847061418016,3A,US
United States of America,United States,1978,BiocapPerCap,0.0475333076716441,0,1.3739281733122,0.441935287139369,2.18598524608187,0.375364116191448,4.42474613039654,3A,US
United States of America,United States,1978,EFConsPerCap,0.0475333076716441,7.94768118199968,0.848405665844542,0.0970021393974974,1.30372209995916,0.463377801287237,10.7077221961598,3A,US
United States of America,United States,1979,BiocapPerCap,0.0522225864827463,0,1.49541901139335,0.438669076475161,2.15350522011948,0.372589913010702,4.51240580748144,3A,US
United States of America,United States,1979,EFConsPerCap,0.0522225864827463,7.94381085146568,0.942567436015036,0.0992643891869444,1.29992659215782,0.455178478632115,10.7929703339403,3A,US
United States of America,United States,1980,BiocapPerCap,0.0472744511408775,0,1.34111972986298,0.435772022192919,2.1079110638358,0.370129258132358,4.30220652516493,3A,US
United States of America,United States,1980,EFConsPerCap,0.0472744511408775,7.27228720139113,0.690565529871892,0.0966503064699056,1.17470499113455,0.441684609967514,9.72316708997586,3A,US
United States of America,United States,1981,BiocapPerCap,0.0548672431993413,0,1.54200703932723,0.432181867495403,2.07836299036679,0.367079908410259,4.47449904879902,3A,US
United States of America,United States,1981,EFConsPerCap,0.0548672431993413,6.97908020882919,0.89157706357188,0.103250533853549,1.14971423530201,0.433597360571227,9.6120866453272,3A,US
United States of America,United States,1982,BiocapPerCap,0.0564506282791504,0,1.56498232784844,0.426246337856339,2.0517243585272,0.367795221896323,4.46719887440745,3A,US
United States of America,United States,1982,EFConsPerCap,0.0564506282791504,6.48474363592014,0.957907297824179,0.103134844472549,1.10425652667423,0.440043550105863,9.14653648327611,3A,US
United States of America,United States,1983,BiocapPerCap,0.0423448863206415,0,1.16294494068221,0.42119752885755,2.02706056979129,0.363438755550218,4.01698668120191,3A,US
United States of America,United States,1983,EFConsPerCap,0.0423448863206415,6.39853606717276,0.544267130828201,0.105773694355709,1.2313232678492,0.434748644281448,8.75699369080796,3A,US
United States of America,United States,1984,BiocapPerCap,0.0543443225992236,0,1.47854457086849,0.414901612064872,1.99964419939887,0.35800619717224,4.3054409021037,3A,US
United States of America,United States,1984,EFConsPerCap,0.0543443225992236,6.72874762566115,0.882831109028355,0.109208544807164,1.33673709903653,0.422259346950727,9.53412804808314,3A,US
United States of America,United States,1985,BiocapPerCap,0.0579524276434709,0,1.56200593953932,0.409147441033374,1.97375265424382,0.353041095015579,4.35589955747556,3A,US
United States of America,United States,1985,EFConsPerCap,0.0579524276434709,6.75303860405592,1.11378107340777,0.106061362904185,1.31419846854396,0.422321543766526,9.76735348032184,3A,US
United States of America,United States,1986,BiocapPerCap,0.0530967945674978,0,1.41778732035675,0.403916292594218,1.94398898304152,0.348527293417592,4.16731668397758,3A,US
United States of America,United States,1986,EFConsPerCap,0.0530967945674978,6.69337237205133,0.977810170614338,0.104871448846484,1.39129920284667,0.421568471711746,9.64201846063806,3A,US
United States of America,United States,1987,BiocapPerCap,0.0523527610753222,0,1.37011074616011,0.399673858772673,1.92435401024743,0.341387740979709,4.08787911723524,3A,US
United States of America,United States,1987,EFConsPerCap,0.0523527610753222,6.839026040986,0.841168394697186,0.124074622154338,1.41221232529138,0.416810965487977,9.6856451096922,3A,US
United States of America,United States,1988,BiocapPerCap,0.0418125691330754,0,1.08400651485366,0.39513023427652,1.91471833966679,0.337506732330894,3.77317439026093,3A,US
United States of America,United States,1988,EFConsPerCap,0.0418125691330754,7.1206000141432,0.50323880942558,0.116764343616664,1.36137818173102,0.410057050655192,9.55385096870473,3A,US
United States of America,United States,1989,BiocapPerCap,0.0502609106955913,0,1.29075932264798,0.390899962038396,1.91462007351201,0.333891872795162,3.98043214168915,3A,US
United States of America,United States,1989,EFConsPerCap,0.0502609106955913,7.13569380836277,0.715127817276272,0.133189136258205,1.35275367117522,0.395315822725047,9.7823411664931,3A,US
United States of America,United States,1990,BiocapPerCap,0.055014959165274,0,1.39946035169452,0.385006336676609,1.91694265541663,0.32885312800497,4.085277430958,3A,US
United States of America,United States,1990,EFConsPerCap,0.055014959165274,6.93790398380048,0.890317706919922,0.131725199451763,1.35315846609509,0.400502656417138,9.76862297184966,3A,US
United States of America,United States,1991,BiocapPerCap,0.0509506115356913,0,1.28375389293415,0.381635340489458,1.89801964055034,0.3259737919135,3.94033327742314,3A,US
United States of America,United States,1991,EFConsPerCap,0.0509506115356913,6.80756090658774,0.755590961739352,0.116920208276712,1.23686627348827,0.396032233136925,9.36392119476469,3A,US
United States of America,United States,1992,BiocapPerCap,0.057989681039859,0,1.4348847756143,0.381648039284836,1.90767663418451,0.325937459524879,4.10813658964838,3A,US
United States of America,United States,1992,EFConsPerCap,0.057989681039859,6.96792129838393,0.901056840738763,0.120119616082952,1.25821003626143,0.402551210371214,9.70784868287815,3A,US
United States of America,United States,1993,BiocapPerCap,0.0488345203881379,0,1.18865642151257,0.377002102297046,1.89106621305784,0.320255191206419,3.82581444846202,3A,US
United States of America,United States,1993,EFConsPerCap,0.0488345203881379,7.06751331853139,0.659685415665221,0.13596543611821,1.27186548828203,0.399893156809199,9.58375733579419,3A,US
United States of America,United States,1994,BiocapPerCap,0.0602978747178754,0,1.44617042398009,0.372768276853164,1.87527564529774,0.315324455992489,4.06983667684136,3A,US
United States of America,United States,1994,EFConsPerCap,0.0602978747178754,7.21815259417453,0.955279078411428,0.141678541833121,1.2939798881348,0.383544799121367,10.0529327763931,3A,US
United States of America,United States,1995,BiocapPerCap,0.0512345422888366,0,1.21530457737521,0.36823152897832,1.85666509413566,0.310231720861822,3.80166746363985,3A,US
United States of America,United States,1995,EFConsPerCap,0.0512345422888366,7.16636853607041,0.603339126668136,0.126971314721871,1.24601528869884,0.369257518132802,9.56318632658089,3A,US
United States of America,United States,1996,BiocapPerCap,0.0578185324729673,0,1.33443993643204,0.363436460050406,1.83504835216816,0.304714041889629,3.89545732301321,3A,US
United States of America,United States,1996,EFConsPerCap,0.0578185324729673,7.33774071511706,0.815607304987213,0.123922708141118,1.21848741839678,0.358133829750174,9.91171050886531,3A,US
United States of America,United States,1997,BiocapPerCap,0.0606645392777348,0,1.3735833141623,0.358855534872206,1.8112902828456,0.300499723621503,3.90489339477935,3A,US
United States of America,United States,1997,EFConsPerCap,0.0606645392777348,7.60137413304033,0.900424583009205,0.127006809398857,1.2478012057389,0.359400843202499,10.2966721136675,3A,US
United States of America,United States,1998,BiocapPerCap,0.0610465064756839,0,1.3587122680568,0.354648919047159,1.78960298453535,0.297523755266254,3.86153443338124,3A,US
United States of America,United States,1998,EFConsPerCap,0.0610465064756839,7.60274960050308,0.910025895847079,0.132187135667494,1.27418233719886,0.362884470003288,10.3430759456955,3A,US
United States of America,United States,1999,BiocapPerCap,0.0606029070429203,0,1.32360618994608,0.350779855768418,1.76458818490562,0.294767516598729,3.79434465426177,3A,US
United States of America,United States,1999,EFConsPerCap,0.0606029070429203,7.42097985426653,0.862174654812207,0.129034574403024,1.28517871495321,0.357804635988547,10.1157753414664,3A,US
United States of America,United States,2000,BiocapPerCap,0.0621429712747601,0,1.34200420454664,0.3473845357019,1.74348291970417,0.292518510198968,3.78753314142643,3A,US
United States of America,United States,2000,EFConsPerCap,0.0621429712747601,7.44664948913927,0.857906200183086,0.115260589089414,1.27029991518418,0.353997011289035,10.1062561761597,3A,US
United States of America,United States,2001,BiocapPerCap,0.0597073434787029,0,1.27650924110779,0.344004552064742,1.7278424997438,0.290272274385872,3.69833591078091,3A,US
United States of America,United States,2001,EFConsPerCap,0.0597073434787029,7.34657843515801,0.817773770667229,0.113682335632576,1.22523113493658,0.359712945810724,9.92268596568382,3A,US
United States of America,United States,2002,BiocapPerCap,0.0608411775389458,0,1.17642343626366,0.340983938134312,1.72263517596903,0.302200185291911,3.60308391319786,3A,US
United States of America,United States,2002,EFConsPerCap,0.0608411775389458,7.20984183212148,0.737884393895952,0.113385666701315,1.23339195673821,0.372740455148275,9.72808548214418,3A,US
United States of America,United States,2003,BiocapPerCap,0.0662110708634496,0,1.26704231781004,0.336596086223285,1.70619426564543,0.298536740576243,3.67458048111845,3A,US
United States of America,United States,2003,EFConsPerCap,0.0662110708634496,7.26285369117264,0.812188750105037,0.117530081888442,1.23103636226285,0.353187721856575,9.84300767814899,3A,US
United States of America,United States,2004,BiocapPerCap,0.0716408550956913,0,1.35662283162481,0.332980768206457,1.68498312518774,0.295586252918164,3.74181383303286,3A,US
United States of America,United States,2004,EFConsPerCap,0.0716408550956913,7.39082329151782,0.964047778579709,0.12028030091991,1.26713772604772,0.391507295853577,10.2054372480144,3A,US
United States of America,United States,2005,BiocapPerCap,0.0689858174424395,0,1.29215260257362,0.328943353812807,1.67016837642623,0.292281348890738,3.65253149914583,3A,US
United States of America,United States,2005,EFConsPerCap,0.0689858174424395,7.46903973688542,0.92048786452869,0.121363753290624,1.25632028051824,0.385636254857351,10.2218337075228,3A,US
United States of America,United States,2006,BiocapPerCap,0.0660343562279701,0,1.22284821532093,0.325044510681323,1.65933302279285,0.289114179775317,3.56237428479839,3A,US
United States of America,United States,2006,EFConsPerCap,0.0660343562279701,7.40726235075235,0.836942626989501,0.120707204648822,1.2050554744944,0.368581850770827,10.0045838638839,3A,US
United States of America,United States,2007,BiocapPerCap,0.0699419899953009,0,1.28220743543123,0.321294886036616,1.64541871858102,0.285826665490932,3.6046896955351,3A,US
United States of America,United States,2007,EFConsPerCap,0.0699419899953009,7.34043086821519,0.883793640001444,0.116305964016927,1.05911556151533,0.361865852132364,9.83145387587656,3A,US
United States of America,United States,2008,BiocapPerCap,0.0699238779864229,0,1.2739915949349,0.34453055761515,1.62845896205992,0.281010492345018,3.59791548494141,3A,US
United States of America,United States,2008,EFConsPerCap,0.0699238779864229,6.95999223887691,0.892329455107865,0.110588492893752,0.892910890768855,0.335218681261412,9.26096363689521,3A,US
United States of America,United States,2009,BiocapPerCap,0.0732219230816016,0,1.32622465529992,0.341298860671541,1.61288037127783,0.275744753886865,3.62937056421776,3A,US
United States of America,United States,2009,EFConsPerCap,0.0732219230816016,6.24684604126816,0.975334392711862,0.104878155233204,0.728046884967685,0.329498263886208,8.45782566114872,3A,US
United States of America,United States,2010,BiocapPerCap,0.0708850008233309,0,1.27691694071456,0.337450887827753,1.60055922236087,0.270035766857302,3.55584781858381,3A,US
United States of America,United States,2010,EFConsPerCap,0.0708850008233309,6.59863737859916,0.886096057052798,0.11405202782411,0.808525997849134,0.312299540218138,8.79049600236667,3A,US
United States of America,United States,2011,BiocapPerCap,0.0658026554374701,0,1.17949123781961,0.334124487193895,1.58264700090285,0.264799433101866,3.42686481445568,3A,US
United States of America,United States,2011,EFConsPerCap,0.0658026554374701,6.22823357842143,0.831100874622568,0.11834280383143,0.8086110163351,0.291802729068538,8.34389365771654,3A,US
United States of America,United States,2012,BiocapPerCap,0.0663740873556519,0,1.18433386127538,0.330186345339861,1.56086181492532,0.259134210331584,3.40089031922779,3A,US
United States of America,United States,2012,EFConsPerCap,0.0663740873556519,5.83577797610686,0.856184641765239,0.114046431038517,0.785810401539213,0.293231490017617,7.9514250278231,3A,US
United States of America,United States,2013,BiocapPerCap,0.0700678508790471,0,1.24469781557769,0.327898850080835,1.54907211860268,0.257424045908811,3.44916068104906,3A,US
United States of America,United States,2013,EFConsPerCap,0.0700678508790471,5.94929581030442,0.942814088665217,0.126540828313408,0.802774785267342,0.2865342066134,8.17802757004284,3A,US
United States of America,United States,2014,BiocapPerCap,0.0720837016764175,0,1.27522282575645,0.326110957748191,1.53750696698616,0.256105000760595,3.46702945292782,3A,US
United States of America,United States,2014,EFConsPerCap,0.0720837016764175,5.83509322483304,0.950934451509191,0.134011205048263,0.813198184062952,0.305369484908003,8.11069025203787,3A,US
United States of America,United States,2015,BiocapPerCap,0.0717379343099398,0,1.26418893696705,0.324419299814139,1.52396015469006,0.254860629020585,3.43916695480177,3A,US
United States of America,United States,2015,EFConsPerCap,0.0717379343099398,5.6558143528075,0.967593351288079,0.129833311992135,0.816403492480825,0.3153475132282,7.95672995610668,3A,US
United States of America,United States,2016,BiocapPerCap,0.0784157523063869,0,1.3768523190488,0.322992306875939,1.51081664043524,0.253823366678173,3.54290038534455,3A,US
United States of America,United States,2016,EFConsPerCap,0.0784157523063869,5.64391646932149,1.03390209088839,0.126518494643632,0.884818576993459,0.301757856485667,8.06932924063902,3A,US
United States of America,United States,2017,BiocapPerCap,0.0715990907959869,0,1.25290898989806,0.321692337553249,1.49614905442001,0.252885171988488,3.3952346446558,3A,US
United States of America,United States,2017,EFConsPerCap,0.0715990907959869,5.68148655072397,0.916568020038786,0.138673929820825,0.865761244888006,0.298410107385943,7.97249894365352,3A,US
United States of America,United States,2018,BiocapPerCap,0.0723059299494698,0,1.25749727963251,0.32008382590128,1.48439474272712,0.251620706851246,3.38590248506163,3A,US
United States of America,United States,2018,EFConsPerCap,0.0723059299494698,5.77336533764403,0.937991649464075,0.127889753009215,0.921738066049949,0.289092388746546,8.12238312486328,3A,US
